Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.3141419,0.2893614,-0.1806013,-0.11545325,0.39787328,0.23566103,-0.45308653,-0.29712793,-0.15808086,0.0673495,-0.15717892,0.17793544,-0.25919372,-0.110629946,0.5842355,-0.02267762,0.17691715,-0.041592333,-0.22638178,-0.44098365,-0.050961863,0.09592924,0.27325833,0.07894505,0.2926722,-1.4007297,-0.6528389,-0.034144044,0.14035304,-0.26281914,3.1183794,-0.0018451823,-0.10326325,-0.4172527,0.101906635,-0.016838653,0.004870673,0.1949321,-0.13466932,-0.015478917,-0.15504175,0.1470613,0.019939212,0.2894674,-0.10592863,0.11850005,-0.12688275,0.11755461,-0.12617682,0.060175568
0,0.205924,0.26863366,-0.34178853,-0.10516272,0.31575832,0.19723682,-0.3937919,-0.29123843,-0.36466873,0.004402893,0.010358732,0.026358733,-0.35620257,-0.15769121,0.26534986,0.14052874,0.016248431,-0.08799499,-0.41936415,-0.13952886,0.0719997,-0.05095763,-0.13373461,-0.10299592,0.1247333,-1.4187357,-0.679506,-0.011688801,0.2205205,-0.0055098156,3.1738033,-0.15278333,-0.10899412,-0.27185956,0.034720484,-0.037068132,-0.017435547,0.14285667,-0.12569481,-0.09544223,-0.18101089,-0.028749814,-0.059511296,0.02725157,-0.20898439,0.26381344,-0.06411287,-0.26018518,-0.08236892,-0.23805799
0,0.32098725,0.14568087,-0.19052853,-0.15674742,0.25502753,0.04620719,-0.30903292,-0.009574492,-0.21841006,-0.14417993,0.089393824,0.2459597,-0.3094535,-0.08116148,0.5071294,0.31858096,0.01923673,-0.2786427,-0.107646964,-0.33067375,0.08117639,0.08479277,0.26042238,0.0230999,0.12825091,-1.5524069,-0.3345658,-0.029463211,-0.09271712,-0.10362923,3.0144193,0.07841645,-0.43378225,-0.4868795,0.03101559,-0.18249583,0.22002816,0.112585545,-0.16983818,-0.1881175,-0.10148978,0.029837595,0.065731205,0.16133793,-0.20331997,0.11455673,-0.15811737,0.24437611,-0.008305333,-0.019520765
0,0.48738074,0.03755475,0.094485,-0.18477249,0.31659,-0.20814851,-0.102841996,0.15424475,-0.020239994,0.09838684,-0.151955,0.31253,0.134895,-0.21626599,0.23358749,0.47396252,0.1816355,-0.25237352,0.335652,-0.7297325,0.38615748,-0.016878515,0.493565,0.016427755,0.21324849,-1.13645,0.14730574,-0.13678749,0.6911875,-0.153348,3.13065,0.6669675,-0.546936,-0.38932002,0.0559555,-0.015452489,-0.33551002,0.30467224,-0.068284996,-0.4071525,0.060568735,-0.0978765,0.2604025,0.022067495,0.32953,0.36103624,0.1630625,0.54427826,-0.08878475,0.38504001
0,0.3104841,0.05197926,-0.034687504,-0.10461086,0.23852326,0.056095812,-0.3714737,-0.041137204,-0.1569766,-0.10821257,-0.08240988,0.13753027,-0.3384507,-0.14428982,0.4128956,0.18048464,-0.051746137,-0.10424743,-0.14058241,-0.3558121,0.09163507,0.239199,0.24881394,0.0712825,0.20488444,-1.5232823,-0.20922595,0.0617945,0.13391523,-0.2246591,3.0424411,0.12110324,-0.26193944,-0.45087582,-0.06805427,-0.08553484,0.1405355,0.012989297,-0.0827609,-0.18201083,-0.020407476,0.0014227538,0.0013972317,0.2943852,-0.09406591,0.0613165,-0.14764258,0.15726186,-0.012615883,0.03378774
0,0.2219351,0.30758998,0.065350294,-0.19685125,0.34622368,-0.06520466,-0.45738375,-0.08779059,-0.13248204,-0.008563207,-0.18269616,0.2969675,-0.14460224,-0.03780943,0.55762744,0.15861668,-0.010651678,-0.13689509,0.072113834,-0.51280177,0.122801945,0.17966013,0.30027202,0.2091465,0.36471114,-1.4474179,-0.47542635,-0.044896655,0.24107617,-0.48719218,3.086403,0.30817708,-0.45701668,-0.2806988,-0.066225246,0.0655043,0.12420712,0.03724684,-0.0844261,-0.29378024,0.12474052,0.016902603,-0.022827053,0.24477674,-0.026218072,0.13912699,-0.0025159162,0.058630027,-0.03200185,0.030278778
0,0.29917026,0.13591777,0.09805906,-0.17979528,0.4145023,0.0050585484,-0.37627897,-0.066083215,-0.17036714,-0.018034762,-0.07589962,0.2709148,-0.2133632,-0.06711925,0.53804773,0.29525277,0.11474509,-0.07909778,-0.0063429326,-0.54481953,-0.024088629,0.14631009,0.3331337,0.1350964,0.31309074,-1.602142,-0.46717137,0.037502173,0.3743926,-0.46247548,3.2560477,0.2729736,-0.44241995,-0.30803564,-0.052926645,0.030231977,0.093908235,0.09342901,0.015066722,-0.23911853,0.0049997484,0.07158543,0.02429772,0.27445662,-0.017919939,0.11426356,-0.082050875,0.038926534,-0.043536704,0.06832876
0,0.513293,-0.461025,0.47357807,-0.322405,0.1339025,-0.13772,0.082955,0.246624,-0.2621225,0.055074997,-0.04318825,-0.18562499,-0.71445,-0.223078,-0.035445005,0.11111249,0.507107,-0.033770297,-0.44972503,0.27465627,-0.204485,0.21006,0.32207626,0.48083103,0.27801925,-1.7380176,-0.19614501,-0.26152575,0.26912498,-0.2478075,2.38681,0.12524775,-0.38184,-0.15144251,-0.192965,0.01166749,0.32855,0.061316494,-0.60100746,0.08922549,0.36153352,-0.035492487,0.06458101,0.100957505,0.67141974,-0.39664403,-0.384485,0.046232753,0.202712,0.13355751
0,0.29855463,0.1196891,-0.05130471,-0.13566577,0.299512,0.18814756,-0.27377716,0.10188908,-0.0214575,-0.13236001,0.05208677,0.2708135,-0.26463017,-0.13133371,0.56254727,0.25822547,-0.06696995,-0.27786076,-0.021627633,-0.30837607,0.04438427,0.07874029,0.18944584,-0.016189469,0.12216601,-1.5471604,-0.22399248,-0.057254456,0.24953343,-0.2146399,2.9030168,0.04252857,-0.3855964,-0.36543283,0.017062407,0.026619345,0.24066725,-0.008990642,-0.02918036,-0.18318477,-0.121157505,0.03113587,0.07341409,0.26159352,-0.0777245,-0.030017378,-0.14262535,-0.016244574,-0.0056328904,-0.096180655
0,0.20759968,0.28825682,-0.13039906,-0.18849547,0.5063304,0.16296977,-0.3184614,-0.030841501,-0.012494707,-0.20880653,0.07233855,0.025399867,-0.27529517,-0.24094635,0.5521595,0.10615245,-0.22272451,-0.09389128,-0.38243943,-0.2151095,0.06630743,0.1452625,0.2504775,0.03976488,0.05439081,-1.7413995,-0.48296413,0.033064485,0.06842552,-0.32028067,3.0055478,-0.04004079,-0.43057078,-0.39108115,0.13004224,-0.16260116,0.32432786,0.08439764,0.057610314,-0.1714475,-0.040572733,-0.06843879,0.032366227,0.2038079,-0.2897156,-0.03697843,-0.04894047,-0.14053619,0.014972751,-0.06657945
1,0.3021883,-0.16005087,-0.12161968,-0.091765784,0.11258517,0.16145006,-0.437186,-0.14298475,-0.24247435,0.06510176,0.012482114,0.12923515,-0.419528,0.022331014,0.5790501,0.2347234,0.02938177,-0.00867108,-0.36558053,-0.22419986,0.0050203027,0.16913714,0.35615593,0.12151674,0.20282774,-1.5236156,-0.33117756,0.13721713,0.22381262,-0.13471787,3.0768156,-0.0041581737,-0.08383987,-0.4438439,-0.05274437,-0.035028405,0.13017143,-0.059579395,-0.26511794,-0.14901422,-0.35066658,0.15982263,-0.08405572,0.06371937,0.07337026,0.06689172,-0.2170438,-0.047210075,-0.030046657,0.07428914
1,0.20292927,-0.1162562,0.099820875,-0.2797702,0.25946638,0.07146597,-0.1678011,0.08564212,-0.4060042,0.07951904,-0.11841584,0.15094191,-0.2494537,-0.07055749,0.36980918,0.059993558,0.017289752,-0.10496486,-0.09570381,-0.39338434,-0.058582626,0.20807458,0.49541104,0.07882735,0.09542643,-1.2153025,-0.31576115,0.0901166,0.36695763,-0.2710342,2.4503908,0.20916726,-0.249963,-0.38914123,-0.06849132,0.12547494,0.11896787,-0.10672207,-0.20067799,-0.26025146,-0.0017470509,0.07234017,-0.09292456,0.1280189,0.15741694,0.01176975,-0.26133147,-0.061118193,-0.036591753,-0.022282677
1,-0.18345533,0.031241061,-0.08121391,-0.43443292,0.3389047,0.03639445,-0.36678934,-0.11327706,-0.22873428,0.03707844,-0.25509986,0.29576996,-0.22382092,-0.00023766793,0.48001096,0.1659435,0.09049516,0.05513121,-0.042761803,-0.39186406,-0.14396937,0.23108934,0.31313145,0.22985329,0.14428817,-1.3737972,-0.65839255,0.20185944,0.5466457,-0.69734204,2.176372,0.4288623,-0.40118945,0.05574456,-0.11657141,0.10077931,0.10610304,-0.2133086,0.19278377,-0.41779685,-0.075147405,0.041564178,-0.19239028,0.22143352,0.3214365,-0.0390744,0.06067576,-0.34982315,0.036828093,0.26305285
1,0.17418192,0.06358064,0.11753314,-0.22487995,0.18805978,0.08262664,-0.32692,-0.4070525,-0.14548449,0.0480905,-0.17790084,0.30022535,-0.36308998,0.017104497,0.43211928,0.2772531,0.11884815,0.007818788,-0.049013074,-0.50580096,-0.037794612,0.11167456,0.3542855,0.23135194,0.37735388,-1.3659096,-0.5370179,0.20021264,0.44645053,-0.60314643,2.964143,0.21252428,-0.23100543,0.044939432,-0.119998276,-0.02198747,0.0515775,0.1491908,0.07173699,-0.1259643,0.0059632147,0.073740564,0.0529877,0.3263012,-0.11555072,0.19971672,0.08728472,-0.2305505,-0.0045182193,0.045802165
1,0.23583911,0.060444545,0.060853664,-0.2666104,0.4796981,0.101001196,-0.4318991,-0.07607462,-0.31113297,0.044234633,-0.14565472,0.24016312,-0.36267984,-0.084362015,0.565065,0.18894403,0.14209948,0.051876012,-0.27581835,-0.42462665,-0.13279252,0.3765371,0.38144448,0.04937123,0.34971613,-1.5511787,-0.5013062,0.07935243,0.40413144,-0.51855475,2.9432647,0.32109004,-0.2745097,-0.14820309,0.03526116,0.016967032,0.13942052,0.11077415,0.1240006,-0.17459904,-0.1420672,0.16294527,-0.04917127,0.27305567,3.34692e-05,0.045873363,-0.17097382,-0.23036341,-0.039659385,0.1149215
1,0.27122238,-0.14596492,0.43701908,-0.24898656,0.045036588,-0.22797774,-0.36989376,-0.0022009453,-0.073396474,0.05424034,-0.08155601,0.31024477,-0.16359267,0.037642334,0.64626324,0.31375608,0.08334168,-0.19674033,0.011216299,-0.55677056,0.12861261,0.044465296,0.36715013,0.31964818,0.3863081,-1.4236025,-0.3352162,0.057760403,0.44122636,-0.6139986,2.845463,0.28688908,-0.41614264,-0.3740779,-0.25154084,0.0785394,0.3071153,-0.2034172,-0.1265568,-0.2833473,0.12953702,0.14168033,0.057280183,0.17403097,-0.03822928,-0.060798652,0.028296199,0.09779567,0.023875134,0.22521299
1,0.3489063,-0.13822718,0.011205494,-0.40527117,0.52615917,-0.007453335,-0.21309452,-0.17251296,-0.642955,0.12364167,-0.053356167,0.39283836,-0.43679667,0.0037036638,0.75505656,0.34615335,0.40057003,-0.055918347,0.07300984,-0.67116,-0.49991497,0.08344388,0.37654665,0.176116,0.28881165,-1.9036232,-0.75648165,0.16844666,0.64747965,-0.546805,3.2946165,0.3781875,-0.50056833,-0.41671836,-0.3808,-0.05568267,0.047838837,0.07617253,-0.106893055,-0.19534498,-0.14358501,0.16631134,0.09289617,0.51162004,0.125324,0.09866202,-0.34813902,-0.037448335,-0.14206116,0.22916633
1,0.2971625,-0.041339993,-0.21132974,0.016967505,0.29907,-0.10042499,0.17460348,-0.014149994,-0.14233501,0.4139325,-0.09557499,0.119194254,-0.015252233,0.072955,0.38711476,0.009672493,0.502105,0.40202498,-0.119415246,0.0964125,-0.704725,-0.23486999,0.043068998,0.38680574,0.61237997,-1.0282074,-0.9231875,0.4130975,0.6376365,-0.43541622,1.8019617,-0.22287002,-0.222315,0.227955,-0.37167948,-0.10828251,0.26438075,0.021100007,0.13121,-0.063842505,0.061164245,-5.990267e-06,-0.233435,0.26866442,-0.16762875,-0.007327508,-0.064148,-0.1109475,0.304035,0.458395
1,0.10858143,-0.009468664,0.076509416,-0.18733953,0.29172948,0.1408022,-0.21106793,-0.08548065,-0.17909953,0.06053505,-0.049842738,0.3029857,-0.28584713,0.022368273,0.5549176,0.07487429,0.13088897,0.035668474,0.023915285,-0.33689326,-0.05515681,0.1063869,0.1412168,0.21307655,0.29857785,-1.4737347,-0.39722314,-0.036968727,0.3939593,-0.33427733,2.5417404,0.11422652,-0.2640082,-0.33038488,-0.27385047,0.09186752,0.14844768,-0.09036089,0.048949298,-0.1683301,0.042916242,0.087406196,0.025944,0.3942429,0.10507753,-0.029063988,-0.1453099,0.0772101,0.03884384,0.18861757
1,0.12752458,-0.2590606,0.3654775,-0.56554335,-0.0053139953,-0.0016097992,-0.2044036,-0.24960318,0.1568976,0.317216,0.24190119,0.33317402,-0.042298004,-0.061146,0.595792,0.473876,0.29824,0.03990359,0.14674938,-0.255902,0.024683204,-0.10936381,0.38865602,0.266573,0.611888,-1.034552,-0.46320623,0.19774799,0.39766997,-0.42445,2.15706,0.01462319,-0.3670288,-0.21577401,-0.64295,0.09176199,0.24223599,-0.14311601,0.3923474,-0.161936,0.33302578,-0.21773179,-0.048635405,0.18449001,-0.13604519,0.3002448,0.0957968,0.03464241,0.0735286,-0.110068
1,0.12695499,-0.0038907516,0.14697683,-0.16299972,0.37878406,-0.09971934,-0.30251503,-0.20016794,-0.16471963,0.10703657,-0.17048715,0.15916583,-0.5072246,-0.13917075,0.60080093,0.039207503,0.09571888,0.18643598,-0.23925288,-0.40127304,-0.055143803,0.44591415,0.35336208,0.00221938,0.24421734,-1.4279963,-0.3646694,0.09260657,0.24984147,-0.4344888,2.8349893,0.2847542,-0.31124416,-0.21877427,-0.18971442,0.010035377,0.19977474,-0.073334076,-0.04932201,-0.33100733,-0.026968742,-0.009308959,-0.071400516,0.22199905,-0.047212545,0.060089458,-0.2232504,-0.080523476,-0.06691166,0.07862925
1,0.1924589,-0.050407667,0.19943333,-0.21948999,0.13517158,0.08014244,-0.39500648,-0.056353893,-0.121108346,-0.043871775,-0.20093554,0.118352205,-0.14069559,-0.03411444,0.22112235,0.3040853,0.23283757,0.02700944,-0.121978894,-0.37572223,0.05448099,-0.03336744,0.08395999,0.12428633,0.26673758,-1.436399,-0.29632443,0.15159234,0.31381887,-0.52101004,2.6001887,0.106678,-0.43877405,-0.057790007,-0.09323122,-0.117957115,0.06112133,-0.14150222,-0.012833227,-0.3495019,-0.10031888,-0.02055467,-0.19650711,0.23889889,-0.15087356,-0.061939888,0.073237866,-0.19751713,-0.062840566,0.026075128
1,0.30179617,-0.049733877,0.1345759,-0.3196798,0.34852105,0.16335455,-0.33696383,-0.21098234,-0.26235306,0.064958476,-0.09409625,0.22431496,-0.1888057,-0.010076679,0.6184729,-0.09753349,-0.05135946,-0.13011566,-0.05811009,-0.2400536,-0.013706542,0.16347222,0.50123423,0.17102578,0.2689813,-1.2643864,-0.5283969,-0.15567769,0.28219622,-0.34611532,2.5726657,0.06122868,-0.2615956,-0.36976162,-0.07367415,0.063955024,0.17061242,-0.15088059,-0.26789835,0.069545,-0.09833375,0.01618652,0.18026166,0.24074975,0.079064205,-0.036195226,-0.33506945,0.056399442,0.038604144,-0.08954025
1,0.1961615,0.23388366,0.13845459,-0.38126948,0.4834648,0.024876485,-0.32884103,0.1446793,-0.23195311,0.30960336,-0.14234346,0.57739943,-0.35965693,-0.13387027,0.73723584,0.43024135,0.2586041,0.020830464,0.20853655,-0.6261762,-0.19354248,0.480942,0.43429908,0.17611,0.5134665,-1.8143381,-0.6977948,0.066650495,0.7235017,-0.8333893,3.0037796,0.63168305,-0.66171145,-0.09103994,-0.12549129,-0.090235785,0.1539864,-0.0128581645,0.23459037,-0.501238,-0.032905556,0.039537054,-0.08334185,0.2557141,0.121718705,0.048037194,-0.16035584,-0.17409788,-0.08511375,0.44766957
1,0.13360243,0.14983857,-0.015498453,-0.3404911,0.4473127,0.03856317,-0.41815504,-0.14828861,-0.004346387,0.09575017,-0.20173135,0.27058497,-0.2246252,0.043779586,0.5305241,0.11212676,0.15552464,0.20076479,0.10026248,-0.3773995,-0.025793713,0.31313223,0.08665567,0.24413407,0.27945527,-1.3495812,-0.5293614,0.10915469,0.58141583,-0.5041379,2.7194164,0.38479537,-0.26009232,0.079161316,-0.13744748,0.17257726,-0.005744145,0.015346361,0.35475653,-0.2951152,-0.09079779,0.048510447,-0.06444063,0.36834314,-0.014276545,-0.087315165,0.01675548,-0.19918118,0.10422492,0.28761795
1,0.26159415,0.09072045,-0.01760301,-0.15165304,0.29486838,0.1649698,-0.35882002,-0.15817706,-0.21405087,0.04365627,-0.032071725,0.033101737,-0.38460633,-0.09107599,0.48373756,0.13750334,0.048006974,-0.037385847,-0.32180944,-0.3067145,-0.017334394,0.15766127,0.27342737,-0.0046444396,0.19101721,-1.5135082,-0.4720858,0.10511621,0.2513132,-0.29065207,3.1006474,0.14717633,-0.16366543,-0.34095553,-0.05447746,-0.06893678,0.08329892,0.08883008,-0.0029621446,-0.118129596,-0.15758014,0.04891106,0.0012785962,0.20684338,-0.1179751,0.071055055,-0.09994145,0.007010039,-0.09762258,-0.02705399
1,0.11889879,0.016982235,0.0037677807,-0.1371949,0.19869481,0.3098282,-0.0204759,-0.07736734,-0.21290696,0.29967368,-0.14804532,0.3712913,-0.34105036,0.14109133,0.3504762,-0.008574559,0.055936188,0.08135055,-0.13227464,-0.3813574,-0.09988485,0.268949,0.2846806,-0.03448696,0.1559871,-1.536866,-0.27436197,0.1618445,0.41338933,-0.27056026,2.4656572,0.15955335,-0.32767308,-0.14737241,-0.062041186,0.12523,0.14977871,-0.005981082,0.018451128,-0.29841122,0.069517076,0.19766468,-0.0047762995,0.28425214,0.26659626,-0.091985784,-0.14285815,0.12277036,0.20690238,0.13432015
1,0.2983589,-0.029901044,-0.15175553,-0.2317107,0.3408037,0.29692492,-0.14924128,-0.2394508,-0.30411562,0.20950547,0.054109734,0.08742429,-0.3018369,-0.035946667,0.39461893,0.1497617,0.22331926,0.008422693,-0.23667206,-0.2677742,-0.12165128,0.14835426,0.18759497,0.033739474,0.014850809,-1.6955014,-0.2601829,0.10913985,0.25850442,-0.27576423,2.9028277,0.090078235,-0.37053627,-0.34326324,-0.25442013,-0.0829729,0.02653135,0.035665333,-0.00577219,-0.05831652,-0.014277295,0.14554863,0.10452752,0.25783187,0.22818166,0.005673705,-0.2863074,0.07035152,0.003978,-0.06397015
1,0.10944064,0.11555043,0.022680702,-0.23859306,0.4762937,0.114317685,-0.15188497,-0.1660228,-0.17024513,0.08025161,-0.09964469,0.18641748,-0.20206124,0.10905467,0.37979212,0.017586788,-0.01745907,0.0672772,-0.16130315,-0.30901304,-0.17067468,0.13010935,0.15733774,0.15871507,0.21178193,-1.3420146,-0.53310907,0.21078296,0.53590804,-0.3438001,2.53978,0.023212725,-0.24334387,-0.14152364,-0.071819104,0.1654482,0.16110666,-0.14136967,0.049152765,-0.17823802,0.031430546,0.13924278,-0.06315533,0.18450962,0.07954479,-0.040699765,0.068031006,-0.09095711,0.1463109,0.152765
1,0.32137844,0.03249124,-0.12352312,-0.23246412,0.41402134,0.23662877,-0.09318052,0.026393762,-0.27566588,0.0452618,0.11639336,-0.05084293,-0.13425152,-0.14314716,0.50480926,0.011828743,0.06231447,0.047346897,-0.27811733,-0.010289005,-0.20154557,0.06373121,0.21189554,0.1483851,0.21085387,-1.3949065,-0.3527016,-0.07595558,0.2448658,-0.15244532,2.666383,0.22186519,-0.19883576,-0.24173956,-0.13445586,0.04534626,0.14667861,0.062846795,-0.06793005,-0.069523215,-0.15265544,0.05954007,0.073405094,0.1299553,-0.05193013,0.14033195,-0.275213,-0.120804414,-0.08590508,-0.1063236
0,0.24300444,0.19689634,0.31256318,0.3865095,0.1058675,-0.1419897,-0.22885606,-0.34297842,0.086172074,0.18763793,-0.058942106,0.13149339,-0.27654555,-0.0071695745,0.102024466,0.24650058,-0.14488149,0.13638954,-0.026662525,-0.055947855,0.04265235,0.121641226,0.08204123,0.45559067,0.2515162,-1.0975573,-0.13992476,-0.016073616,0.31046835,-0.39733925,2.4453247,0.2113809,-0.01914035,-0.13903257,-0.24727502,-0.047002226,0.11077651,-0.034322,-0.11751607,0.001523023,0.3649972,0.07708405,-0.16081887,0.4414069,-0.004226143,0.19956395,-0.08862364,-0.055562854,0.06384357,0.2053443
0,0.4090391,0.010273928,0.012423387,-0.2545862,0.3891241,0.061806556,-0.35850513,0.066121705,-0.20393328,0.17131025,0.04569651,0.38175163,-0.2824069,0.0046525854,0.4232521,0.44793046,0.32111523,-0.19671716,0.009361549,-0.70379955,-0.07777731,0.103100665,0.22797169,0.07014163,0.323916,-1.585442,-0.5340173,-0.016619807,0.4471103,-0.4761441,3.2213273,0.40682527,-0.48813,-0.4629792,-0.007042511,-0.118488364,0.111929275,0.13193105,-0.066267,-0.2768601,-0.1922381,-0.089101456,0.020479577,0.39599383,-0.034800913,0.087485984,-0.11470891,0.0830137,-0.037397638,0.15221226
